Neuron NPO,Completeness,Missing Nodes,Missing Node Name,Missing Edges,Missing Edge Name,Missing Segments,Missing Segment Name,Rendered Edges,Rendered Edge Name
ilxtr:neuron-type-keast-13,partial,,,"(('UBERON:0001893', ()), ('UBERON:0001894', ()))
(('UBERON:0001880', ()), ('UBERON:0001893', ()))
(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))","(('telencephalon', ()), ('diencephalon', ()))
(('bed nucleus of stria terminalis', ()), ('telencephalon', ()))
(('diencephalon', ()), ('midbrain', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('midbrain', ()), ('pons', ()))",,,"(('UBERON:0001880', ()), ('UBERON:0007632', ()))","(('bed nucleus of stria terminalis', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-sdcol-n,partial,,,"(('UBERON:0001158', ()), ('UBERON:0001158', ()))","(('descending colon', ()), ('descending colon', ()))",,,"(('UBERON:0001158', ()), ('ILX:0793659', ()))","(('descending colon', ()), ('Submucosal nerve plexus of descending colon', ()))"
ilxtr:neuron-type-sdcol-m,partial,,,"(('UBERON:0001158', ()), ('UBERON:0001158', ()))","(('descending colon', ()), ('descending colon', ()))",,,"(('UBERON:0001158', ()), ('ILX:0793659', ()))","(('descending colon', ()), ('Submucosal nerve plexus of descending colon', ()))"
ilxtr:neuron-type-sdcol-h,partial,,,"(('ILX:0773760', ('UBERON:0001158',)), ('ILX:0793659', ('UBERON:0001158',)))
(('ILX:0771089', ('UBERON:0001158',)), ('ILX:0776070', ('UBERON:0001158',)))
(('ILX:0793632', ()), ('ILX:0771089', ('UBERON:0001158',)))
(('ILX:0793657', ('UBERON:0001158',)), ('ILX:0773760', ('UBERON:0001158',)))
(('ILX:0776070', ('UBERON:0001158',)), ('ILX:0793657', ('UBERON:0001158',)))","(('Circular muscle layer of descending colon', ('descending colon',)), ('Submucosal nerve plexus of descending colon', ('descending colon',)))
(('Serosa of descending colon', ('descending colon',)), ('Longitudinal muscle layer of descending colon', ('descending colon',)))
(('lumbar colonic nerve', ()), ('Serosa of descending colon', ('descending colon',)))
(('Myenteric nerve plexus of descending colon', ('descending colon',)), ('Circular muscle layer of descending colon', ('descending colon',)))
(('Longitudinal muscle layer of descending colon', ('descending colon',)), ('Myenteric nerve plexus of descending colon', ('descending colon',)))",,,"(('UBERON:0005453', ()), ('ILX:0793632', ()))","(('inferior mesenteric ganglion', ()), ('lumbar colonic nerve', ()))"
ilxtr:neuron-type-sdcol-g,partial,,,"(('UBERON:0001158', ()), ('UBERON:0001158', ()))
(('ILX:0793632', ()), ('UBERON:0001158', ()))","(('descending colon', ()), ('descending colon', ()))
(('lumbar colonic nerve', ()), ('descending colon', ()))",,,"(('UBERON:0005453', ()), ('ILX:0793632', ()))
((None, ()), ('UBERON:0001158', ()))
(('ILX:0793657', ()), ('UBERON:0001158', ()))","(('inferior mesenteric ganglion', ()), ('lumbar colonic nerve', ()))
((None, ()), ('descending colon', ()))
(('Myenteric nerve plexus of descending colon', ()), ('descending colon', ()))"
ilxtr:neuron-type-sdcol-f,partial,"('UBERON:0035965', ('ILX:0793644',))
('UBERON:0035965', ('ILX:0793645',))
('UBERON:0035965', ('ILX:0793643',))
('UBERON:0035965', ('ILX:0793641',))
('UBERON:0035965', ('ILX:0793646',))
('UBERON:0035965', ('ILX:0793642',))","('wall of blood vessel', ('Arteriole in myenteric nerve plexus of descending colon',))
('wall of blood vessel', ('Arteriole in serosa of descending colon',))
('wall of blood vessel', ('Arteriole in longitudinal muscle layer of descending colon',))
('wall of blood vessel', ('Arteriole in circular muscle layer of descending colon',))
('wall of blood vessel', ('Arteriole in submucous nerve plexus of descending colon',))
('wall of blood vessel', ('Arteriole in lamina propria of mucosa of descending colon',))","(('UBERON:0035965', ('ILX:0793641',)), ('UBERON:0035965', ('ILX:0793646',)))
(('ILX:0793632', ()), ('UBERON:0035965', ('ILX:0793645',)))
(('UBERON:0035965', ('ILX:0793645',)), ('UBERON:0035965', ('ILX:0793643',)))
(('UBERON:0035965', ('ILX:0793646',)), ('UBERON:0035965', ('ILX:0793642',)))
(('UBERON:0035965', ('ILX:0793642',)), ('ILX:0793642', ()))
(('UBERON:0035965', ('ILX:0793644',)), ('UBERON:0035965', ('ILX:0793641',)))
(('UBERON:0035965', ('ILX:0793643',)), ('UBERON:0035965', ('ILX:0793644',)))","(('wall of blood vessel', ('Arteriole in circular muscle layer of descending colon',)), ('wall of blood vessel', ('Arteriole in submucous nerve plexus of descending colon',)))
(('lumbar colonic nerve', ()), ('wall of blood vessel', ('Arteriole in serosa of descending colon',)))
(('wall of blood vessel', ('Arteriole in serosa of descending colon',)), ('wall of blood vessel', ('Arteriole in longitudinal muscle layer of descending colon',)))
(('wall of blood vessel', ('Arteriole in submucous nerve plexus of descending colon',)), ('wall of blood vessel', ('Arteriole in lamina propria of mucosa of descending colon',)))
(('wall of blood vessel', ('Arteriole in lamina propria of mucosa of descending colon',)), ('Arteriole in lamina propria of mucosa of descending colon', ()))
(('wall of blood vessel', ('Arteriole in myenteric nerve plexus of descending colon',)), ('wall of blood vessel', ('Arteriole in circular muscle layer of descending colon',)))
(('wall of blood vessel', ('Arteriole in longitudinal muscle layer of descending colon',)), ('wall of blood vessel', ('Arteriole in myenteric nerve plexus of descending colon',)))",,,"(('UBERON:0005453', ()), ('ILX:0793632', ()))","(('inferior mesenteric ganglion', ()), ('lumbar colonic nerve', ()))"
ilxtr:neuron-type-sdcol-d,partial,,,"(('UBERON:0001158', ()), ('UBERON:0001158', ()))
(('ILX:0793632', ()), ('UBERON:0001158', ()))","(('descending colon', ()), ('descending colon', ()))
(('lumbar colonic nerve', ()), ('descending colon', ()))",,,"(('UBERON:0001158', ()), ('ILX:0793659', ()))
(('UBERON:0005453', ()), ('ILX:0793632', ()))
(('UBERON:0001211', ()), ('UBERON:0001158', ()))","(('descending colon', ()), ('Submucosal nerve plexus of descending colon', ()))
(('inferior mesenteric ganglion', ()), ('lumbar colonic nerve', ()))
((""Peyer's patch"", ()), ('descending colon', ()))"
ilxtr:neuron-type-sdcol-c,partial,"('UBERON:0002181', ('ILX:0793357',))
('UBERON:0016576', ('ILX:0793357',))
('UBERON:0006118', ('ILX:0793357',))
('ILX:0793357', ())
('UBERON:0004677', ('ILX:0793357',))
('UBERON:0016578', ('ILX:0793357',))","('substantia gelatinosa', ('Thirteenth thoracic spinal cord segment',))
('lamina V of gray matter of spinal cord', ('Thirteenth thoracic spinal cord segment',))
('lamina I of gray matter of spinal cord', ('Thirteenth thoracic spinal cord segment',))
('Thirteenth thoracic spinal cord segment', ())
('spinal cord gray commissure', ('Thirteenth thoracic spinal cord segment',))
('lamina VII of gray matter of spinal cord', ('Thirteenth thoracic spinal cord segment',))","(('UBERON:0006448', ()), ('UBERON:0004677', ()))
(('ILX:0793632', ()), ('UBERON:0002857', ()))
(('UBERON:0002856', ()), ('UBERON:0006450', ()))
(('UBERON:0006448', ()), ('UBERON:0002181', ()))
(('ILX:0793357', ()), ('UBERON:0002181', ()))
(('ILX:0793357', ()), ('UBERON:0004677', ()))
(('UBERON:0006450', ()), ('UBERON:0016576', ()))
(('ILX:0793359', ()), ('ILX:0793357', ()))
(('UBERON:0006450', ()), ('UBERON:0006118', ()))
(('ILX:0793632', ()), ('UBERON:0002858', ()))
(('UBERON:0006449', ()), ('UBERON:0002181', ()))
(('ILX:0793359', ()), ('ILX:0793632', ()))
(('ILX:0793632', ()), ('UBERON:0001158', ()))
(('UBERON:0006451', ()), ('UBERON:0002181', ()))
(('UBERON:0006448', ()), ('UBERON:0016576', ()))
(('ILX:0793632', ()), ('UBERON:0002859', ()))
(('UBERON:0006448', ()), ('UBERON:0006118', ()))
(('UBERON:0006450', ()), ('UBERON:0016578', ()))
(('ILX:0793357', ()), ('UBERON:0016576', ()))
(('ILX:0793632', ()), ('UBERON:0003943', ()))
(('UBERON:0001158', ()), ('UBERON:0001158', ()))
(('ILX:0793357', ()), ('UBERON:0006118', ()))
(('ILX:0793632', ()), ('UBERON:0002856', ()))
(('UBERON:0002857', ()), ('UBERON:0006448', ()))
(('UBERON:0006450', ()), ('UBERON:0002181', ()))
(('UBERON:0006450', ()), ('UBERON:0004677', ()))
(('UBERON:0006448', ()), ('UBERON:0016578', ()))
(('ILX:0793357', ()), ('UBERON:0016578', ()))
(('UBERON:0006447', ()), ('UBERON:0002181', ()))","(('first lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('lumbar colonic nerve', ()), ('first lumbar dorsal root ganglion', ()))
(('second lumbar dorsal root ganglion', ()), ('second lumbar spinal cord segment', ()))
(('first lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('substantia gelatinosa', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('second lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('thirteenth thoracic dorsal root ganglion', ()), ('Thirteenth thoracic spinal cord segment', ()))
(('second lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('lumbar colonic nerve', ()), ('third lumbar dorsal root ganglion', ()))
(('third lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('thirteenth thoracic dorsal root ganglion', ()), ('lumbar colonic nerve', ()))
(('lumbar colonic nerve', ()), ('descending colon', ()))
(('fourth lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('first lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('lumbar colonic nerve', ()), ('fifth lumbar dorsal root ganglion', ()))
(('first lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('second lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('lumbar colonic nerve', ()), ('fourth lumbar dorsal root ganglion', ()))
(('descending colon', ()), ('descending colon', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('lumbar colonic nerve', ()), ('second lumbar dorsal root ganglion', ()))
(('first lumbar dorsal root ganglion', ()), ('first lumbar spinal cord segment', ()))
(('second lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('second lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('first lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('Thirteenth thoracic spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('fifth lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))",,,"((None, ()), ('UBERON:0016576', ()))
(('UBERON:0005453', ()), ('UBERON:0002858', ()))
((None, ()), ('UBERON:0006118', ()))
(('UBERON:0006451', ()), ('UBERON:0016578', ()))
(('UBERON:0006449', ()), ('UBERON:0004677', ()))
(('UBERON:0005453', ()), ('UBERON:0002859', ()))
(('UBERON:0002181', ()), ('UBERON:0002858', ()))
(('UBERON:0005453', ()), ('ILX:0793632', ()))
(('UBERON:0005453', ()), ('UBERON:0003943', ()))
((None, ()), ('UBERON:0016578', ()))
(('UBERON:0006447', ()), ('UBERON:0006118', ()))
(('UBERON:0006447', ()), ('UBERON:0016576', ()))
(('UBERON:0006451', ()), ('UBERON:0004677', ()))
(('UBERON:0003943', ()), ('UBERON:0006451', ()))
(('UBERON:0002181', ()), ('UBERON:0002859', ()))
(('UBERON:0006449', ()), ('UBERON:0016576', ()))
((None, ()), ('UBERON:0002181', ()))
((None, ()), ('UBERON:0004677', ()))
(('UBERON:0002181', ()), ('UBERON:0003943', ()))
(('UBERON:0006449', ()), ('UBERON:0006118', ()))
(('UBERON:0006447', ()), ('UBERON:0016578', ()))
(('UBERON:0006451', ()), ('UBERON:0016576', ()))
(('UBERON:0006451', ()), ('UBERON:0006118', ()))
(('UBERON:0001158', ()), ('ILX:0793659', ()))
(('UBERON:0002859', ()), ('UBERON:0006447', ()))
(('UBERON:0002858', ()), ('UBERON:0006449', ()))
(('UBERON:0006449', ()), ('UBERON:0016578', ()))
(('UBERON:0006447', ()), ('UBERON:0004677', ()))","((None, ()), ('lamina V of gray matter of spinal cord', ()))
(('inferior mesenteric ganglion', ()), ('third lumbar dorsal root ganglion', ()))
((None, ()), ('lamina I of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('third lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('inferior mesenteric ganglion', ()), ('fifth lumbar dorsal root ganglion', ()))
(('substantia gelatinosa', ()), ('third lumbar dorsal root ganglion', ()))
(('inferior mesenteric ganglion', ()), ('lumbar colonic nerve', ()))
(('inferior mesenteric ganglion', ()), ('fourth lumbar dorsal root ganglion', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('fourth lumbar dorsal root ganglion', ()), ('fourth lumbar spinal cord segment', ()))
(('substantia gelatinosa', ()), ('fifth lumbar dorsal root ganglion', ()))
(('third lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
((None, ()), ('substantia gelatinosa', ()))
((None, ()), ('spinal cord gray commissure', ()))
(('substantia gelatinosa', ()), ('fourth lumbar dorsal root ganglion', ()))
(('third lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('descending colon', ()), ('Submucosal nerve plexus of descending colon', ()))
(('fifth lumbar dorsal root ganglion', ()), ('fifth lumbar spinal cord segment', ()))
(('third lumbar dorsal root ganglion', ()), ('third lumbar spinal cord segment', ()))
(('third lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('fifth lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))"
ilxtr:neuron-type-sdcol-b,partial,,,"(('ILX:0785932', ()), ('UBERON:0018683', ()))
(('ILX:0788536', ()), ('UBERON:0018683', ()))
(('UBERON:0016578', ()), ('UBERON:0006449', ()))","(('gray communicating ramus of third lumbar nerve', ()), ('lumbar splanchnic nerve', ()))
(('gray communicating ramus of fourth lumbar nerve', ()), ('lumbar splanchnic nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('third lumbar spinal cord segment', ()))",,,"((None, ()), ('ILX:0785932', ()))
(('ILX:0793361', ()), ('ILX:0788315', ()))
(('ILX:0785932', ()), ('ILX:0789968', ()))
(('ILX:0788536', ()), ('ILX:0790472', ()))
(('ILX:0787520', ()), ('UBERON:0006449', ()))
((None, ()), ('ILX:0788536', ()))
(('ILX:0793362', ()), ('ILX:0790472', ()))
(('UBERON:0006451', ()), ('UBERON:0016578', ()))
(('UBERON:0018683', ()), ('UBERON:0005453', ()))
(('ILX:0787520', ()), ('ILX:0793361', ()))
(('UBERON:0016578', ()), ('ILX:0787520', ()))
(('ILX:0785932', ()), ('ILX:0793362', ()))
(('ILX:0793362', ()), ('ILX:0789968', ()))
(('ILX:0788315', ()), ('ILX:0785932', ()))
(('ILX:0789968', ()), ('UBERON:0006451', ()))","((None, ()), ('gray communicating ramus of third lumbar nerve', ()))
(('white communicating ramus of third lumbar spinal nerve', ()), ('Third lumbar ganglion', ()))
(('gray communicating ramus of third lumbar nerve', ()), ('ventral root of the fourth lumbar spinal cord segment', ()))
(('gray communicating ramus of fourth lumbar nerve', ()), ('Fourth lumbar ganglion', ()))
(('ventral root of the third lumbar spinal cord segment', ()), ('third lumbar spinal cord segment', ()))
((None, ()), ('gray communicating ramus of fourth lumbar nerve', ()))
(('White communicating ramus of fourth lumbar anterior ramus', ()), ('Fourth lumbar ganglion', ()))
(('fourth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('lumbar splanchnic nerve', ()), ('inferior mesenteric ganglion', ()))
(('ventral root of the third lumbar spinal cord segment', ()), ('white communicating ramus of third lumbar spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('ventral root of the third lumbar spinal cord segment', ()))
(('gray communicating ramus of third lumbar nerve', ()), ('White communicating ramus of fourth lumbar anterior ramus', ()))
(('White communicating ramus of fourth lumbar anterior ramus', ()), ('ventral root of the fourth lumbar spinal cord segment', ()))
(('Third lumbar ganglion', ()), ('gray communicating ramus of third lumbar nerve', ()))
(('ventral root of the fourth lumbar spinal cord segment', ()), ('fourth lumbar spinal cord segment', ()))"
ilxtr:neuron-type-pancr-5,partial,"('ILX:0793178', ())
('UBERON:0002384', ('UBERON:0001263',))
('UBERON:0003535', ())","('intrapancreatic ganglia', ())
('connective tissue', ('pancreatic acinus',))
('vagus X nerve trunk', ())","(('UBERON:0001896', ()), ('UBERON:0003535', ()))
(('UBERON:0003535', ()), ('UBERON:0002384', ('UBERON:0001263',)))
(('UBERON:0002384', ('UBERON:0001263',)), ('ILX:0793178', ()))","(('medulla oblongata', ()), ('vagus X nerve trunk', ()))
(('vagus X nerve trunk', ()), ('connective tissue', ('pancreatic acinus',)))
(('connective tissue', ('pancreatic acinus',)), ('intrapancreatic ganglia', ()))",,,"(('UBERON:0002870', ()), ('UBERON:0001896', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('medulla oblongata', ()))"
ilxtr:neuron-type-splen-4,partial,,,"(('UBERON:0005363', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001896', ()))","(('inferior vagus X ganglion', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('medulla oblongata', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('UBERON:0009050', ()), ('UBERON:0001896', ()))","(('nucleus of solitary tract', ()), ('medulla oblongata', ()))"
ilxtr:neuron-type-sstom-9,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-sstom-8,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-sstom-7,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-sdcol-q-prime,partial,,,"(('UBERON:0001158', ()), ('UBERON:0001158', ()))
(('UBERON:0001158', ()), ('ILX:0793632', ()))","(('descending colon', ()), ('descending colon', ()))
(('descending colon', ()), ('lumbar colonic nerve', ()))",,,"(('UBERON:0005453', ()), ('ILX:0793632', ()))
((None, ()), ('UBERON:0001158', ()))
(('ILX:0793657', ()), ('UBERON:0001158', ()))","(('inferior mesenteric ganglion', ()), ('lumbar colonic nerve', ()))
((None, ()), ('descending colon', ()))
(('Myenteric nerve plexus of descending colon', ()), ('descending colon', ()))"
ilxtr:neuron-type-sstom-5,partial,"('UBERON:0001975', ('UBERON:0013473',))
('UBERON:0013473', ())
('UBERON:0009961', ('UBERON:0013473',))","('serosa of esophagus', ('lower esophagus',))
('lower esophagus', ())
('esophagus smooth muscle longitudinal layer', ('lower esophagus',))","(('UBERON:0005363', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0013473', ()))
(('UBERON:0013473', ()), ('UBERON:0001975', ('UBERON:0013473',)))
(('UBERON:0001975', ('UBERON:0013473',)), ('UBERON:0009961', ('UBERON:0013473',)))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))
(('UBERON:0009961', ('UBERON:0013473',)), ('ILX:0793660', ('UBERON:0013473',)))","(('inferior vagus X ganglion', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('lower esophagus', ()))
(('lower esophagus', ()), ('serosa of esophagus', ('lower esophagus',)))
(('serosa of esophagus', ('lower esophagus',)), ('esophagus smooth muscle longitudinal layer', ('lower esophagus',)))
(('vagus nerve', ()), ('serosa of stomach', ()))
(('esophagus smooth muscle longitudinal layer', ('lower esophagus',)), ('myenteric nerve plexus of lower esophagus', ('lower esophagus',)))","('UBERON:0001759', ())","('vagus nerve', ())","(('UBERON:0001200', ()), ('UBERON:0008862', ()))
(('UBERON:0008857', ()), ('ILX:0793656', ()))
(('UBERON:0008862', ()), ('UBERON:0008857', ()))
(('UBERON:0001203', ()), ('UBERON:0001200', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))
(('UBERON:0009050', ()), ('UBERON:0005363', ()))
(('UBERON:0001199', ()), ('UBERON:0001203', ()))
(('ILX:0793656', ()), ('UBERON:0008863', ()))","(('submucosa of stomach', ()), ('stomach smooth muscle inner oblique layer', ()))
(('stomach smooth muscle circular layer', ()), ('myenteric nerve plexus of stomach', ()))
(('stomach smooth muscle inner oblique layer', ()), ('stomach smooth muscle circular layer', ()))
(('muscularis mucosae of stomach', ()), ('submucosa of stomach', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))
(('nucleus of solitary tract', ()), ('inferior vagus X ganglion', ()))
(('mucosa of stomach', ()), ('muscularis mucosae of stomach', ()))
(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))"
ilxtr:neuron-type-keast-9,partial,,,"(('UBERON:0016580', ()), ('ILX:0738432', ()))
(('ILX:0793615', ()), ('UBERON:0011390', ()))
(('UBERON:0016580', ()), ('UBERON:0006447', ()))
(('UBERON:0011390', ()), ('ILX:0791148', ()))
(('UBERON:0006447', ()), ('ILX:0791148', ()))
(('UBERON:0011390', ()), ('UBERON:0000057', ()))
(('ILX:0738432', ()), ('ILX:0793615', ()))","(('lamina IX of gray matter of spinal cord', ()), ('Sixth lumbar spinal cord segment', ()))
(('ventral root of the sixth lumbar spinal cord segment', ()), ('pudendal nerve', ()))
(('lamina IX of gray matter of spinal cord', ()), ('fifth lumbar spinal cord segment', ()))
(('pudendal nerve', ()), ('ventral root of the fifth lumbar spinal cord segment', ()))
(('fifth lumbar spinal cord segment', ()), ('ventral root of the fifth lumbar spinal cord segment', ()))
(('pudendal nerve', ()), ('urethra', ()))
(('Sixth lumbar spinal cord segment', ()), ('ventral root of the sixth lumbar spinal cord segment', ()))",,,"((None, ()), ('UBERON:0016580', ()))
((None, ()), ('UBERON:0000057', ()))","((None, ()), ('lamina IX of gray matter of spinal cord', ()))
((None, ()), ('urethra', ()))"
