Neuron NPO,Completeness,Missing Nodes,Missing Node Name,Missing Edges,Missing Edge Name,Missing Segments,Missing Segment Name,Rendered Edges,Rendered Edge Name
ilxtr:neuron-type-bolew-unbranched-7,partial,"('ILX:0738371', ())","('Rexed Lamina VII of T1', ())","(('UBERON:0006457', ()), ('ILX:0738371', ()))","(('first thoracic spinal cord segment', ()), ('Rexed Lamina VII of T1', ()))",,,"(('UBERON:0006493', ()), ('UBERON:0006470', ()))
(('UBERON:0006469', ()), ('UBERON:0006489', ()))
(('UBERON:0006491', ()), ('UBERON:0006492', ()))
(('UBERON:0006488', ()), ('UBERON:0006490', ()))
(('UBERON:0001896', ()), ('UBERON:0006469', ()))
(('UBERON:0006492', ()), ('UBERON:0006493', ()))
(('UBERON:0006490', ()), ('UBERON:0006491', ()))
(('UBERON:0006470', ()), ('UBERON:0006457', ()))
(('UBERON:0001896', ()), ('UBERON:0005807', ()))
(('UBERON:0006489', ()), ('UBERON:0006488', ()))","(('C7 segment of cervical spinal cord', ()), ('C8 segment of cervical spinal cord', ()))
(('C1 segment of cervical spinal cord', ()), ('C2 segment of cervical spinal cord', ()))
(('C5 segment of cervical spinal cord', ()), ('C6 segment of cervical spinal cord', ()))
(('C3 segment of cervical spinal cord', ()), ('C4 segment of cervical spinal cord', ()))
(('medulla oblongata', ()), ('C1 segment of cervical spinal cord', ()))
(('C6 segment of cervical spinal cord', ()), ('C7 segment of cervical spinal cord', ()))
(('C4 segment of cervical spinal cord', ()), ('C5 segment of cervical spinal cord', ()))
(('C8 segment of cervical spinal cord', ()), ('first thoracic spinal cord segment', ()))
(('medulla oblongata', ()), ('rostral ventrolateral medulla', ()))
(('C2 segment of cervical spinal cord', ()), ('C3 segment of cervical spinal cord', ()))"
ilxtr:neuron-type-bolew-unbranched-6,partial,"('ILX:0738371', ())","('Rexed Lamina VII of T1', ())","(('UBERON:0006457', ()), ('ILX:0738371', ()))","(('first thoracic spinal cord segment', ()), ('Rexed Lamina VII of T1', ()))",,,"(('UBERON:0006493', ()), ('UBERON:0006470', ()))
(('UBERON:0006469', ()), ('UBERON:0006489', ()))
(('UBERON:0006491', ()), ('UBERON:0006492', ()))
(('UBERON:0001896', ()), ('UBERON:0009050', ()))
(('UBERON:0006488', ()), ('UBERON:0006490', ()))
(('UBERON:0001896', ()), ('UBERON:0006469', ()))
(('UBERON:0006492', ()), ('UBERON:0006493', ()))
(('UBERON:0006490', ()), ('UBERON:0006491', ()))
(('UBERON:0006470', ()), ('UBERON:0006457', ()))
(('UBERON:0006489', ()), ('UBERON:0006488', ()))","(('C7 segment of cervical spinal cord', ()), ('C8 segment of cervical spinal cord', ()))
(('C1 segment of cervical spinal cord', ()), ('C2 segment of cervical spinal cord', ()))
(('C5 segment of cervical spinal cord', ()), ('C6 segment of cervical spinal cord', ()))
(('medulla oblongata', ()), ('nucleus of solitary tract', ()))
(('C3 segment of cervical spinal cord', ()), ('C4 segment of cervical spinal cord', ()))
(('medulla oblongata', ()), ('C1 segment of cervical spinal cord', ()))
(('C6 segment of cervical spinal cord', ()), ('C7 segment of cervical spinal cord', ()))
(('C4 segment of cervical spinal cord', ()), ('C5 segment of cervical spinal cord', ()))
(('C8 segment of cervical spinal cord', ()), ('first thoracic spinal cord segment', ()))
(('C2 segment of cervical spinal cord', ()), ('C3 segment of cervical spinal cord', ()))"
ilxtr:neuron-type-bolew-unbranched-5,partial,,,"(('UBERON:0006491', ()), ('UBERON:0001884', ()))
(('UBERON:0001884', ()), ('UBERON:0001103', ()))","(('C5 segment of cervical spinal cord', ()), ('phrenic nerve', ()))
(('phrenic nerve', ()), ('diaphragm', ()))",,,"(('ILX:0738325', ()), ('UBERON:0006491', ()))
((None, ()), ('UBERON:0006491', ()))
((None, ()), ('UBERON:0001103', ()))","(('Phrenic nucleus of C5', ()), ('C5 segment of cervical spinal cord', ()))
((None, ()), ('C5 segment of cervical spinal cord', ()))
((None, ()), ('diaphragm', ()))"
ilxtr:neuron-type-bolew-unbranched-4,partial,,,"(('UBERON:0006490', ()), ('UBERON:0001884', ()))
(('UBERON:0001884', ()), ('UBERON:0001103', ()))","(('C4 segment of cervical spinal cord', ()), ('phrenic nerve', ()))
(('phrenic nerve', ()), ('diaphragm', ()))",,,"(('ILX:0738324', ()), ('UBERON:0006490', ()))
((None, ()), ('UBERON:0006490', ()))
((None, ()), ('UBERON:0001103', ()))","(('Phrenic nucleus of C4', ()), ('C4 segment of cervical spinal cord', ()))
((None, ()), ('C4 segment of cervical spinal cord', ()))
((None, ()), ('diaphragm', ()))"
ilxtr:neuron-type-bolew-unbranched-3,partial,"('ILX:0738371', ())","('Rexed Lamina VII of T1', ())","(('ILX:0787722', ()), ('ILX:0738319', ()))
(('ILX:0738371', ()), ('ILX:0738306', ('UBERON:0006457',)))
(('ILX:0738306', ('UBERON:0006457',)), ('ILX:0787722', ()))","(('ventral root of the first thoracic spinal cord segment', ()), ('T1-T2 intercostal muscle', ()))
(('Rexed Lamina VII of T1', ()), ('Neural tissue of T1', ('first thoracic spinal cord segment',)))
(('Neural tissue of T1', ('first thoracic spinal cord segment',)), ('ventral root of the first thoracic spinal cord segment', ()))",,,"((None, ()), ('ILX:0774266', ()))
(('ILX:0774266', ()), ('ILX:0738319', ()))","((None, ()), ('T1 sympathetic ganglion', ()))
(('T1 sympathetic ganglion', ()), ('T1-T2 intercostal muscle', ()))"
ilxtr:neuron-type-bolew-unbranched-26,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001898', ()))
(('UBERON:0001898', ()), ('UBERON:0001930', ()))
(('UBERON:0002024', ()), ('UBERON:0001894', ()))","(('diencephalon', ()), ('hypothalamus', ()))
(('hypothalamus', ()), ('paraventricular nucleus of hypothalamus', ()))
(('internal carotid nerve plexus', ()), ('diencephalon', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0007769', ()))
(('UBERON:0001989', ()), ('UBERON:0002024', ()))
(('UBERON:0007769', ()), ('UBERON:0001930', ()))","((""Barrington's nucleus"", ()), ('medial preoptic region', ()))
(('superior cervical ganglion', ()), ('internal carotid nerve plexus', ()))
(('medial preoptic region', ()), ('paraventricular nucleus of hypothalamus', ()))"
ilxtr:neuron-type-bolew-unbranched-21,partial,,,"(('UBERON:0003716', ()), ('ILX:0738309', ()))
(('UBERON:0001759', ()), ('UBERON:0003716', ()))
(('ILX:0793621', ()), ('UBERON:0001759', ()))
(('ILX:0738309', ()), ('UBERON:0004982', ()))","(('recurrent laryngeal nerve', ()), ('Internal branch of inferior laryngeal nerve', ()))
(('vagus nerve', ()), ('recurrent laryngeal nerve', ()))
(('External carotid nerve plexus', ()), ('vagus nerve', ()))
(('Internal branch of inferior laryngeal nerve', ()), ('mucosa of epiglottis', ()))","('UBERON:0001759', ())
('UBERON:0003716', ())","('vagus nerve', ())
('recurrent laryngeal nerve', ())","(('UBERON:0001989', ()), ('ILX:0793621', ()))
(('UBERON:0000388', ()), ('UBERON:0004982', ()))
(('UBERON:0000388', ()), ('ILX:0738309', ()))","(('superior cervical ganglion', ()), ('External carotid nerve plexus', ()))
(('epiglottis', ()), ('mucosa of epiglottis', ()))
(('epiglottis', ()), ('Internal branch of inferior laryngeal nerve', ()))"
ilxtr:neuron-type-bolew-unbranched-20,partial,,,"(('UBERON:0001759', ()), ('UBERON:0003716', ()))
(('ILX:0738308', ()), ('UBERON:0004982', ()))
(('ILX:0793621', ()), ('UBERON:0001759', ()))
(('UBERON:0003716', ()), ('ILX:0738308', ()))","(('vagus nerve', ()), ('recurrent laryngeal nerve', ()))
(('External branch of inferior laryngeal nerve', ()), ('mucosa of epiglottis', ()))
(('External carotid nerve plexus', ()), ('vagus nerve', ()))
(('recurrent laryngeal nerve', ()), ('External branch of inferior laryngeal nerve', ()))","('UBERON:0001759', ())
('UBERON:0003716', ())","('vagus nerve', ())
('recurrent laryngeal nerve', ())","(('UBERON:0000388', ()), ('ILX:0738308', ()))
(('UBERON:0000388', ()), ('UBERON:0004982', ()))
(('UBERON:0001989', ()), ('ILX:0793621', ()))","(('epiglottis', ()), ('External branch of inferior laryngeal nerve', ()))
(('epiglottis', ()), ('mucosa of epiglottis', ()))
(('superior cervical ganglion', ()), ('External carotid nerve plexus', ()))"
ilxtr:neuron-type-bolew-unbranched-2,partial,"('ILX:0738290', ())
('ILX:0738371', ())
('ILX:0738291', ())","('inferior cervical ganglion - middle cervical ganglion interganglionic segment of the sympathetic chain', ())
('Rexed Lamina VII of T1', ())
('T1 - inferior cervical ganglion interganglionic segment of the sympathetic chain', ())","(('ILX:0787722', ()), ('ILX:0738372', ()))
(('ILX:0738291', ()), ('UBERON:0002440', ()))
(('ILX:0738290', ()), ('UBERON:0001990', ()))
(('ILX:0738371', ()), ('UBERON:0006457', ()))
(('UBERON:0006457', ()), ('ILX:0787722', ()))
(('ILX:0774266', ()), ('ILX:0738291', ()))
(('UBERON:0002440', ()), ('ILX:0738290', ()))
(('UBERON:0001990', ()), ('ILX:0738292', ()))
(('ILX:0738292', ()), ('UBERON:0001989', ()))
(('ILX:0738372', ()), ('ILX:0774266', ()))","(('ventral root of the first thoracic spinal cord segment', ()), ('white communicating ramus of first thoracic spinal nerve', ()))
(('T1 - inferior cervical ganglion interganglionic segment of the sympathetic chain', ()), ('inferior cervical ganglion', ()))
(('inferior cervical ganglion - middle cervical ganglion interganglionic segment of the sympathetic chain', ()), ('middle cervical ganglion', ()))
(('Rexed Lamina VII of T1', ()), ('first thoracic spinal cord segment', ()))
(('first thoracic spinal cord segment', ()), ('ventral root of the first thoracic spinal cord segment', ()))
(('T1 sympathetic ganglion', ()), ('T1 - inferior cervical ganglion interganglionic segment of the sympathetic chain', ()))
(('inferior cervical ganglion', ()), ('inferior cervical ganglion - middle cervical ganglion interganglionic segment of the sympathetic chain', ()))
(('middle cervical ganglion', ()), ('middle cervical ganglion - superior cervical ganglion interganglionic segment of the sympathetic chain', ()))
(('middle cervical ganglion - superior cervical ganglion interganglionic segment of the sympathetic chain', ()), ('superior cervical ganglion', ()))
(('white communicating ramus of first thoracic spinal nerve', ()), ('T1 sympathetic ganglion', ()))",,,"((None, ()), ('ILX:0774266', ()))
(('UBERON:0001990', ()), ('UBERON:0000388', ()))
(('UBERON:0001989', ()), ('UBERON:0001990', ()))","((None, ()), ('T1 sympathetic ganglion', ()))
(('middle cervical ganglion', ()), ('epiglottis', ()))
(('superior cervical ganglion', ()), ('middle cervical ganglion', ()))"
ilxtr:neuron-type-bolew-unbranched-19,partial,,,"(('UBERON:0001759', ()), ('UBERON:0011326', ()))
(('ILX:0793561', ()), ('UBERON:0004982', ()))
(('ILX:0793621', ()), ('UBERON:0001759', ()))
(('UBERON:0011326', ()), ('ILX:0793561', ()))","(('vagus nerve', ()), ('superior laryngeal nerve', ()))
(('Internal laryngeal nerve', ()), ('mucosa of epiglottis', ()))
(('External carotid nerve plexus', ()), ('vagus nerve', ()))
(('superior laryngeal nerve', ()), ('Internal laryngeal nerve', ()))","('UBERON:0001759', ())
('UBERON:0011326', ())","('vagus nerve', ())
('superior laryngeal nerve', ())","((None, ()), ('UBERON:0004982', ()))
(('UBERON:0001989', ()), ('ILX:0793621', ()))","((None, ()), ('mucosa of epiglottis', ()))
(('superior cervical ganglion', ()), ('External carotid nerve plexus', ()))"
ilxtr:neuron-type-bolew-unbranched-18,partial,,,"(('UBERON:0011326', ()), ('ILX:0793560', ()))
(('ILX:0793560', ()), ('UBERON:0004982', ()))
(('ILX:0793621', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0011326', ()))","(('superior laryngeal nerve', ()), ('External laryngeal nerve', ()))
(('External laryngeal nerve', ()), ('mucosa of epiglottis', ()))
(('External carotid nerve plexus', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('superior laryngeal nerve', ()))","('UBERON:0001759', ())
('UBERON:0011326', ())","('vagus nerve', ())
('superior laryngeal nerve', ())","((None, ()), ('UBERON:0004982', ()))
(('UBERON:0001989', ()), ('ILX:0793621', ()))","((None, ()), ('mucosa of epiglottis', ()))
(('superior cervical ganglion', ()), ('External carotid nerve plexus', ()))"
ilxtr:neuron-type-bolew-unbranched-17,partial,,,"(('ILX:0793561', ()), ('ILX:0738326', ()))
(('UBERON:0001759', ()), ('UBERON:0011326', ()))
(('ILX:0793621', ()), ('UBERON:0001759', ()))
(('UBERON:0011326', ()), ('ILX:0793561', ()))","(('Internal laryngeal nerve', ()), ('Wall of larynx', ()))
(('vagus nerve', ()), ('superior laryngeal nerve', ()))
(('External carotid nerve plexus', ()), ('vagus nerve', ()))
(('superior laryngeal nerve', ()), ('Internal laryngeal nerve', ()))","('UBERON:0001759', ())
('UBERON:0011326', ())","('vagus nerve', ())
('superior laryngeal nerve', ())","((None, ()), ('ILX:0738326', ()))
(('UBERON:0001989', ()), ('ILX:0793621', ()))","((None, ()), ('Wall of larynx', ()))
(('superior cervical ganglion', ()), ('External carotid nerve plexus', ()))"
ilxtr:neuron-type-bolew-unbranched-16,partial,,,"(('UBERON:0011326', ()), ('ILX:0793560', ()))
(('ILX:0793560', ()), ('ILX:0738326', ()))
(('ILX:0793621', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0011326', ()))","(('superior laryngeal nerve', ()), ('External laryngeal nerve', ()))
(('External laryngeal nerve', ()), ('Wall of larynx', ()))
(('External carotid nerve plexus', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('superior laryngeal nerve', ()))","('UBERON:0001759', ())
('UBERON:0011326', ())","('vagus nerve', ())
('superior laryngeal nerve', ())","((None, ()), ('ILX:0738326', ()))
(('UBERON:0001989', ()), ('ILX:0793621', ()))","((None, ()), ('Wall of larynx', ()))
(('superior cervical ganglion', ()), ('External carotid nerve plexus', ()))"
ilxtr:neuron-type-bolew-unbranched-13,partial,"('ILX:0738290', ())","('inferior cervical ganglion - middle cervical ganglion interganglionic segment of the sympathetic chain', ())","(('ILX:0738292', ()), ('UBERON:0001990', ()))
(('UBERON:0001990', ()), ('ILX:0738290', ()))
(('UBERON:0001989', ()), ('ILX:0738292', ()))
(('ILX:0738290', ()), ('UBERON:0002440', ()))","(('middle cervical ganglion - superior cervical ganglion interganglionic segment of the sympathetic chain', ()), ('middle cervical ganglion', ()))
(('middle cervical ganglion', ()), ('inferior cervical ganglion - middle cervical ganglion interganglionic segment of the sympathetic chain', ()))
(('superior cervical ganglion', ()), ('middle cervical ganglion - superior cervical ganglion interganglionic segment of the sympathetic chain', ()))
(('inferior cervical ganglion - middle cervical ganglion interganglionic segment of the sympathetic chain', ()), ('inferior cervical ganglion', ()))",,,"(('ILX:0738316', ()), ('ILX:0738304', ()))
(('ILX:0738304', ()), ('UBERON:0002440', ()))
(('UBERON:0001990', ()), ('UBERON:0000388', ()))
(('UBERON:0001989', ()), ('UBERON:0001990', ()))","(('Aortic arch baroreceptors', ()), ('Wall of arch of aorta', ()))
(('Wall of arch of aorta', ()), ('inferior cervical ganglion', ()))
(('middle cervical ganglion', ()), ('epiglottis', ()))
(('superior cervical ganglion', ()), ('middle cervical ganglion', ()))"
ilxtr:neuron-type-bolew-unbranched-12,partial,,,"(('UBERON:0009009', ()), ('ILX:0738305', ()))
(('UBERON:0005360', ()), ('UBERON:0001649', ()))
(('UBERON:0001649', ()), ('UBERON:0001896', ()))
(('UBERON:0001649', ()), ('UBERON:0009009', ()))","(('carotid sinus nerve', ()), ('wall of internal carotid artery', ()))
(('inferior glossopharyngeal IX ganglion', ()), ('glossopharyngeal nerve', ()))
(('glossopharyngeal nerve', ()), ('medulla oblongata', ()))
(('glossopharyngeal nerve', ()), ('carotid sinus nerve', ()))","('UBERON:0001649', ())","('glossopharyngeal nerve', ())","(('UBERON:0009050', ()), ('UBERON:0001896', ()))
(('ILX:0738305', ()), ('UBERON:0005360', ()))
(('ILX:0738305', ()), ('UBERON:0003708', ()))","(('nucleus of solitary tract', ()), ('medulla oblongata', ()))
(('wall of internal carotid artery', ()), ('inferior glossopharyngeal IX ganglion', ()))
(('wall of internal carotid artery', ()), ('carotid sinus', ()))"
ilxtr:neuron-type-bolew-unbranched-11,partial,,,"(('UBERON:0005360', ()), ('UBERON:0001649', ()))
(('UBERON:0001649', ()), ('UBERON:0001896', ()))
(('UBERON:0001649', ()), ('ILX:0738313', ()))","(('inferior glossopharyngeal IX ganglion', ()), ('glossopharyngeal nerve', ()))
(('glossopharyngeal nerve', ()), ('medulla oblongata', ()))
(('glossopharyngeal nerve', ()), ('Rami glomi carotici', ()))","('UBERON:0001649', ())","('glossopharyngeal nerve', ())","(('UBERON:0009050', ()), ('UBERON:0001896', ()))
(('UBERON:0001629', ()), ('UBERON:0037094', ()))
(('UBERON:0037094', ()), ('ILX:0738313', ()))","(('nucleus of solitary tract', ()), ('medulla oblongata', ()))
(('carotid body', ()), ('wall of common carotid artery', ()))
(('wall of common carotid artery', ()), ('Rami glomi carotici', ()))"
ilxtr:neuron-type-bolew-unbranched-10,partial,,,"(('UBERON:0005363', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('ILX:0789339', ()))
(('ILX:0789339', ()), ('UBERON:0004982', ('UBERON:0000388',)))
(('UBERON:0001759', ()), ('UBERON:0001896', ()))
(('UBERON:0004982', ('UBERON:0000388',)), ('ILX:0738318', ()))","(('inferior vagus X ganglion', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('Pharyngeal branch of glossopharyngeal nerve', ()))
(('Pharyngeal branch of glossopharyngeal nerve', ()), ('mucosa of epiglottis', ('epiglottis',)))
(('vagus nerve', ()), ('medulla oblongata', ()))
(('mucosa of epiglottis', ('epiglottis',)), ('Epiglottic mechanoreceptors', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('UBERON:0009050', ()), ('UBERON:0001896', ()))
(('ILX:0738318', ()), ('UBERON:0005360', ()))","(('nucleus of solitary tract', ()), ('medulla oblongata', ()))
(('Epiglottic mechanoreceptors', ()), ('inferior glossopharyngeal IX ganglion', ()))"
ilxtr:neuron-type-bolew-unbranched-1,partial,"('ILX:0738371', ())","('Rexed Lamina VII of T1', ())","(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0006457', ()), ('ILX:0738371', ()))
(('UBERON:0001930', ()), ('UBERON:0001898', ()))
(('UBERON:0001898', ()), ('UBERON:0001894', ()))","(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('first thoracic spinal cord segment', ()), ('Rexed Lamina VII of T1', ()))
(('paraventricular nucleus of hypothalamus', ()), ('hypothalamus', ()))
(('hypothalamus', ()), ('diencephalon', ()))",,,"(('UBERON:0006493', ()), ('UBERON:0006470', ()))
(('UBERON:0006469', ()), ('UBERON:0006489', ()))
(('UBERON:0007632', ()), ('UBERON:0007769', ()))
(('UBERON:0006491', ()), ('UBERON:0006492', ()))
(('UBERON:0006488', ()), ('UBERON:0006490', ()))
(('UBERON:0001896', ()), ('UBERON:0006469', ()))
(('UBERON:0006492', ()), ('UBERON:0006493', ()))
(('UBERON:0006490', ()), ('UBERON:0006491', ()))
(('UBERON:0006470', ()), ('UBERON:0006457', ()))
(('UBERON:0000988', ()), ('UBERON:0001896', ()))
(('UBERON:0006489', ()), ('UBERON:0006488', ()))
(('UBERON:0007769', ()), ('UBERON:0001930', ()))","(('C7 segment of cervical spinal cord', ()), ('C8 segment of cervical spinal cord', ()))
(('C1 segment of cervical spinal cord', ()), ('C2 segment of cervical spinal cord', ()))
((""Barrington's nucleus"", ()), ('medial preoptic region', ()))
(('C5 segment of cervical spinal cord', ()), ('C6 segment of cervical spinal cord', ()))
(('C3 segment of cervical spinal cord', ()), ('C4 segment of cervical spinal cord', ()))
(('medulla oblongata', ()), ('C1 segment of cervical spinal cord', ()))
(('C6 segment of cervical spinal cord', ()), ('C7 segment of cervical spinal cord', ()))
(('C4 segment of cervical spinal cord', ()), ('C5 segment of cervical spinal cord', ()))
(('C8 segment of cervical spinal cord', ()), ('first thoracic spinal cord segment', ()))
(('pons', ()), ('medulla oblongata', ()))
(('C2 segment of cervical spinal cord', ()), ('C3 segment of cervical spinal cord', ()))
(('medial preoptic region', ()), ('paraventricular nucleus of hypothalamus', ()))"
ilxtr:neuron-type-aacar-6,partial,,,"(('ILX:0786272', ()), ('ILX:0788945', ()))
(('UBERON:0000948', ()), ('ILX:0784439', ()))
(('ILX:0786722', ()), ('ILX:0787562', ()))
(('UBERON:0000948', ()), ('ILX:0787562', ()))
(('UBERON:0000948', ()), ('ILX:0787946', ()))
(('ILX:0786141', ()), ('ILX:0784439', ()))
(('ILX:0789947', ()), ('ILX:0787946', ()))
(('ILX:0786228', ()), ('ILX:0791105', ()))
(('UBERON:0000948', ()), ('ILX:0788945', ()))
(('UBERON:0000948', ()), ('UBERON:0001990', ()))
(('UBERON:0000948', ()), ('ILX:0791105', ()))","(('Fourth thoracic ganglion', ()), ('gray communicating ramus of the fourth thoracic nerve', ()))
(('heart', ()), ('gray communicating ramus of the fifth thoracic nerve', ()))
(('Third thoracic ganglion', ()), ('gray communicating ramus of the third thoracic nerve', ()))
(('heart', ()), ('gray communicating ramus of the third thoracic nerve', ()))
(('heart', ()), ('gray communicating ramus of sixth thoracic nerve', ()))
(('Fifth thoracic ganglion', ()), ('gray communicating ramus of the fifth thoracic nerve', ()))
(('Sixth thoracic ganglion', ()), ('gray communicating ramus of sixth thoracic nerve', ()))
(('Second thoracic ganglion', ()), ('gray communicating ramus of the second thoracic nerve', ()))
(('heart', ()), ('gray communicating ramus of the fourth thoracic nerve', ()))
(('heart', ()), ('middle cervical ganglion', ()))
(('heart', ()), ('gray communicating ramus of the second thoracic nerve', ()))",,,"(('UBERON:0000948', ()), ('ILX:0793556', ()))
((None, ()), ('ILX:0786228', ()))
((None, ()), ('ILX:0786722', ()))
(('UBERON:0000948', ()), ('ILX:0793555', ()))
(('UBERON:0002349', ()), ('UBERON:0002165', ()))
(('UBERON:0000948', ()), ('UBERON:0002440', ()))
(('UBERON:0002348', ()), ('UBERON:0002349', ()))
(('UBERON:0000948', ()), ('UBERON:0001989', ()))
(('ILX:0787082', ()), ('UBERON:0000948', ()))
(('UBERON:0000948', ()), ('UBERON:0002348', ()))
((None, ()), ('ILX:0786272', ()))
(('ILX:0774266', ()), ('ILX:0787082', ()))
(('UBERON:0001990', ()), ('UBERON:0000388', ()))
((None, ()), ('UBERON:0000948', ()))
((None, ()), ('ILX:0789947', ()))
((None, ()), ('ILX:0786141', ()))
(('UBERON:0000948', ()), ('ILX:0793550', ()))
(('UBERON:0000388', ()), ('UBERON:0000948', ()))","(('heart', ()), ('ventricular intrinsic cardiac ganglion', ()))
((None, ()), ('Second thoracic ganglion', ()))
((None, ()), ('Third thoracic ganglion', ()))
(('heart', ()), ('Atrial intrinsic cardiac ganglion', ()))
(('myocardium', ()), ('endocardium', ()))
(('heart', ()), ('inferior cervical ganglion', ()))
(('epicardium', ()), ('myocardium', ()))
(('heart', ()), ('superior cervical ganglion', ()))
(('gray communicating ramus of the first thoracic nerve', ()), ('heart', ()))
(('heart', ()), ('epicardium', ()))
((None, ()), ('Fourth thoracic ganglion', ()))
(('T1 sympathetic ganglion', ()), ('gray communicating ramus of the first thoracic nerve', ()))
(('middle cervical ganglion', ()), ('epiglottis', ()))
((None, ()), ('heart', ()))
((None, ()), ('Sixth thoracic ganglion', ()))
((None, ()), ('Fifth thoracic ganglion', ()))
(('heart', ()), ('mediastinal ganglion', ()))
(('epiglottis', ()), ('heart', ()))"
